Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Blues,2,1145.004335,325508.6878,Healthcare,381.6681118,No,852.8579616,No,Female,By_16:00,0.274779153,0.894260959,427.7925389,9.619193836,51.12497709,8.594,5406,80.39519486,7.024757564,8542.629131,32263.18602,Yes,727366.7026,2.650425921,654.9866989,19.83670276,146062.2157,80,30-45,2,465.5780794,12,Public_or_other,Industry_or_other,747.9400029,0,Yes
Reds,10,159.1592631,29322.89765,Other,53.05308771,Yes,552.7085966,No,Female,By_16:00,0.609447114,0.883107936,117.019017,0.723914425,61.01027469,5.528,6472,62.16276598,379.3541883,6285.794342,53285.58721,No,305486.7927,19.47701692,158.7760404,14.02236803,2877.683203,50,45_and_up,0,691.0636727,8,Motorcycle_or_truck,Hightech,588.7480871,0,Yes
Yellows,9,921.2154856,155965.2146,Education,307.0718285,Yes,507.9111795,No,Male,By_16:00,0.728769229,0.221117893,86.67291608,2.507224251,41.44606665,9.589,4411,75.72264071,353.2417652,5785.595325,50506.86315,Yes,257973.7662,18.79472706,173.3229298,61.06001209,94610.1797,100,45_and_up,1,664.6441824,13,Foot_or_bicycle,Public_Sector,591.8709515,2,Yes
Pinks,9,450.1359416,44743.58626,Education,150.0453139,Yes,298.200491,Yes,Male,After_16:00,0.525923132,0.252149033,613.2428094,3.602810923,51.32654521,2.718,7282,6.910790596,343.4360052,3668.87692,42040.24295,Maybe,88923.53283,18.53202647,269.8654963,68.61343044,22673.64153,100,30-45,1,545.3462404,11,Public_or_other,Public_Sector,412.8675732,0,No
Purples,6,560.4670097,85698.50581,Healthcare,186.8223366,No,458.7165935,Yes,Male,After_16:00,0.4567214,0.172643117,578.4455268,3.995500461,43.40420507,0.754,9246,80.55638331,349.149877,5285.465689,47266.07621,No,210420.9131,18.68555263,156.4049747,8.865588973,35099.40778,80,45_and_up,1,610.8870696,12,Public_or_other,Public_Sector,501.5610419,0,No
Greys,3,125.8728049,20718.68898,Military,41.95760163,No,493.800603,Yes,Female,After_16:00,0.468463933,0.115746158,162.8947596,8.706044913,73.2811834,5.284,6716,82.48743934,489.8946884,5917.795407,57407.51884,Maybe,243839.0355,22.13356475,73.94209179,11.19151758,1812.397936,30,30-45,2,703.7925303,7,Public_or_other,Student_or_Unemployed,427.0145008,1,No
Purples,1,138.102823,20232.48551,Healthcare,46.03427434,Yes,439.5091657,Yes,Male,After_16:00,0.522527482,0.999086566,551.1856806,4.33215708,31.64914686,0.127,,44.65712961,400.9465762,5196.984809,51137.31214,No,193168.3067,20.02365042,,58.49020919,2175.188688,80,45_and_up,1,656.7578402,11,Car,Public_Sector,503.91001,1,No
Purples,9,150.7974229,21367.25997,Social,50.26580763,Yes,425.0853806,Yes,Female,By_16:00,0.260603129,0.606573464,255.3035126,7.111230325,14.51561241,1.49,8510,70.32481993,421.5595541,5093.972914,51032.30562,Yes,180697.5808,20.5319155,124.7837145,41.58616196,2586.917224,70,30-45,0,641.0662633,13,Public_or_other,Industry_or_other,438.3082531,0,No
Greens,9,487.9247378,46846.18353,Financial,162.6415793,Yes,288.0332553,Yes,Female,By_16:00,0.60853709,0.72685877,822.5951237,,35.53672347,1.261,8739,8.794504963,520.9085697,3922.149693,61548.17711,Yes,82963.15617,22.82342152,261.2392564,99.89628508,26624.92489,60,Below_30,4,823.2498686,11,Car,Public_Sector,651.2576608,2,Yes
Turquoises,2,570.0105737,50890.62208,Social,190.0035246,Yes,267.8404108,Yes,Female,By_16:00,0.408020698,0.428517985,598.4987954,4.631469725,26.51809209,8.214,7786,89.40982455,169.57389,3017.551888,18602.2988,Yes,71738.48567,13.02205399,626.5112117,63.47618476,36301.34287,70,30-45,2,189.9027293,10,Public_or_other,Student_or_Unemployed,21.0043743,0,Yes
Khakis,4,501.4753427,2971.209094,Environment,167.1584476,No,17.7748067,Yes,Female,After_16:00,0.365765968,0.819313648,849.2364842,4.775695347,99.92580558,9.937,6063,92.88692961,21.52041206,220.7888911,2533.01857,Yes,315.9437532,4.639009815,830.5626325,79.71100039,28119.10504,90,45_and_up,2,32.21571872,13,Public_or_other,Public_Sector,22.13973439,1,No
Purples,1,714.9355702,93705.12455,Education,238.3118567,No,393.203787,Yes,Male,After_16:00,0.535534104,0.743175293,718.1691218,9.417304976,58.85552671,0.522,9478,94.40231402,428.038034,4788.113938,51630.66835,Yes,154609.2181,20.68908007,133.3575757,81.02078268,57040.85291,100,45_and_up,2,657.2320277,14,Motorcycle_or_truck,Hightech,465.3548367,1,Yes
Violets,9,571.3307608,2378.139165,Environment,190.4435869,No,12.48736806,Yes,Female,By_16:00,0.522403436,0.288849806,301.0393134,9.018766007,19.21472871,6.456,9544,65.92147711,97.27174873,319.4171781,10998.63177,Yes,155.9343611,9.862644105,732.3175963,19.87508447,36469.20339,90,45_and_up,1,154.1108459,13,Foot_or_bicycle,Services_or_Retail,130.6350704,1,Yes
Violets,7,662.3744831,378.9244545,Education,220.7914944,No,1.716209474,Yes,Male,By_16:00,0.805300187,0.433052485,39.5157123,8.151686229,25.20976129,10.43,5570,79.92621458,36.09462314,89.35134102,3866.147661,No,2.94537496,6.007880087,820.9265977,4.807335604,48979.67548,100,Below_30,2,53.2959611,14,Public_or_other,Industry_or_other,41.27835867,1,No
Khakis,8,626.5084913,1656.775372,Healthcare,208.8361638,Yes,7.933373904,Yes,Female,After_16:00,0.522737139,0.228131964,468.7525672,6.872402509,,10.227,5773,72.36620332,63.91264638,207.1590318,5790.52883,Yes,62.9384215,7.994538534,811.951309,89.73808722,43831.37947,80,30-45,6,70.11145312,10,Motorcycle_or_truck,Public_Sector,23.59346797,0,Yes
Greys,5,64.62275159,13834.11208,Military,21.5409172,Yes,642.224839,No,Male,After_16:00,0.370920944,0.702654459,284.70042,9.611836127,60.67428412,7.469,4531,35.16033317,479.6823858,7381.613162,60261.54652,Yes,412452.7439,21.90165258,145.5109964,97.0025731,,30,45_and_up,3,734.3960528,5,Foot_or_bicycle,Industry_or_other,476.9188433,1,Yes
Pinks,3,337.2876555,82602.34238,Education,112.4292185,Yes,734.7052972,No,Female,By_16:00,0.352635485,0.420763277,48.22019767,7.562778704,82.9151317,2.067,7933,16.81600164,639.4626038,8625.978179,74263.07708,Maybe,539791.8737,25.28759783,275.7052118,51.22879904,12762.75839,100,Below_30,3,879.7711932,9,Foot_or_bicycle,Services_or_Retail,461.56864,0,No
Whites,6,11.62931432,1236.945987,Education,3.876438107,No,319.0934444,Yes,Female,After_16:00,0.766704166,0.317122167,436.9777737,6.779377121,27.09756503,3.281,6719,57.24868632,304.5357572,3800.005958,42191.40105,No,101820.6262,17.4509529,269.2176063,1.698056934,28.9032105,100,45_and_up,1,575.6426546,10,Car,Hightech,539.3022574,0,Yes
Browns,10,154.3991713,16990.04165,Environment,51.46639045,No,330.1191612,Yes,Female,After_16:00,,0.486177584,985.8928199,9.983606872,23.66985504,5.648,4352,16.21533833,386.5297267,4074.251066,46258.26857,Maybe,108978.6606,19.66035927,218.399717,38.38461989,2710.255736,90,30-45,4,592.277033,9,Car,Student_or_Unemployed,422.7767258,1,Yes
Purples,2,279.2729352,39363.47885,Environment,93.09097841,No,422.8495556,Yes,Female,After_16:00,0.712133239,0.936596344,567.521343,6.957078781,47.86825967,5.832,4168,89.35146593,457.4064592,5143.308474,53853.44006,No,178801.7467,21.38706289,107.7895877,52.63662089,8769.021239,90,45_and_up,1,672.9177444,12,Foot_or_bicycle,Student_or_Unemployed,437.9339511,0,No
Whites,5,570.7438696,57215.83536,Education,190.2479565,Yes,300.743495,Yes,Male,,0.028872927,0.377244518,572.4165183,2.33440289,77.05115601,6.765,3235,85.07851395,290.2588067,3587.952563,39958.72323,No,90446.64976,17.0369835,289.3514115,98.93959956,36394.53293,100,45_and_up,3,544.032912,10,Public_or_other,Services_or_Retail,505.4512729,0,No
Greys,2,502.158138,77449.71738,Foreign_Affairs,167.386046,No,462.7011584,Yes,Male,By_16:00,0.678574829,0.951861299,814.1452661,8.924970962,66.60778257,8.929,,22.24446612,610.695457,5848.402498,66969.79727,Yes,214092.362,24.71225317,128.866957,75.57773173,28195.47445,40,30-45,3,818.6838753,7,Car,Industry_or_other,,2,No
Yellows,4,829.5832515,76245.04557,Healthcare,276.5277505,No,,Yes,Female,After_16:00,0.379032793,0.277166649,98.14298642,1.526347392,10.67444286,9.013,4987,14.88488966,291.0778193,3339.385082,37660.70582,Maybe,76023.14206,17.06100288,316.4821061,25.71417582,76754.12455,80,30-45,3,500.1334235,11,Public_or_other,Hightech,421.1821834,0,Yes
Browns,9,888.3755217,89396.51545,Financial,296.1251739,Yes,301.8875912,Yes,Male,By_16:00,0.388995555,0.191789038,761.3509409,2.312442088,1.11913085,4.299,5701,63.50546624,391.4651228,3801.806158,45945.98455,Maybe,91136.11775,19.78547757,242.1050693,95.25468377,87996.24379,60,45_and_up,0,588.9570582,6,Car,Student_or_Unemployed,412.8993771,0,No
Greys,2,151.2521151,24234.77813,Military,50.41737171,Yes,480.6830921,Yes,Female,After_16:00,0.492916181,0.572786967,142.7589094,1.454284699,84.05592041,4.801,7199,53.96434066,589.2612998,5985.353521,63979.11038,Maybe,231056.2351,24.27470494,153.3521639,20.00736855,2602.328741,30,45_and_up,2,766.8076927,7,Public_or_other,Hightech,376.8084272,0,Yes
Reds,7,294.343874,57625.61523,Other,98.11462467,No,587.3295181,No,Male,By_16:00,0.65960052,0.401515988,483.7528875,8.752281554,89.94062068,4.993,7007,21.34074019,417.5369213,6708.369024,56721.58352,Yes,344955.9629,20.4337202,144.1704796,73.90060041,9734.594198,50,30-45,1,724.386355,11,Motorcycle_or_truck,Hightech,579.7403481,0,Yes
Blues,6,1381.822645,108621.5947,Financial,460.6075483,No,235.8224373,Yes,Male,After_16:00,0.069483559,0.161911858,906.5295202,0.629990641,32.92529013,6.673,7327,49.09430956,268.1810253,2894.586424,36782.95966,No,55612.22195,16.37623355,351.5557034,49.57326732,212629.9211,60,45_and_up,1,511.021171,10,Car,Student_or_Unemployed,492.1520089,3,Yes
Turquoises,6,521.8305654,10780.41869,Healthcare,173.9435218,No,61.97654607,Yes,Female,After_16:00,0.895591265,0.935871976,70.83008392,3.742910698,57.28675595,12.939,3061,1.665075077,18.37810774,656.5216762,2626.735518,No,3841.092263,4.286969529,818.1509127,98.2759564,30440.2923,80,Below_30,1,24.97459538,11,Public_or_other,Services_or_Retail,4.473287616,0,Yes
Khakis,7,476.106504,35599.58068,Financial,158.702168,Yes,224.3169147,Yes,Female,By_16:00,0.219247834,0.360119808,122.4464965,1.12039949,63.28158295,11.961,4039,26.72536937,313.6463328,2870.461813,34734.1999,Yes,50318.07822,17.71006304,414.1509295,79.84566516,25355.0803,60,45_and_up,1,431.4330807,9,Motorcycle_or_truck,Hightech,253.4393794,0,Yes
Purples,2,108.123968,14367.64995,Education,36.04132267,No,398.6438034,Yes,Male,By_16:00,0.091129675,0.998109498,844.3683204,1.645416811,21.40251137,2.367,7633,,338.0306042,4662.499243,47466.00462,No,158916.882,18.38560862,212.6448403,66.0138922,1345.018263,100,Below_30,1,640.7573941,15,Public_or_other,Hightech,593.33094,1,No
Yellows,8,893.3299879,151976.8236,Healthcare,297.7766626,No,510.3718411,No,Male,After_16:00,0.884984576,0.500152813,540.6529156,6.441866509,92.82887501,9.515,4485,16.80596627,346.5802455,5796.878902,45585.88037,Yes,260479.4162,18.6166658,183.8269491,65.18362383,88978.71747,80,30-45,3,562.5928709,11,Car,Public_Sector,399.2669315,0,No
Turquoises,2,55.54627988,7092.180172,Healthcare,18.51542663,Yes,383.0416828,Yes,Male,After_16:00,0.7558092,0.009427776,133.5916934,6.60154491,10.86431229,9.717,6283,83.98844029,272.5553533,4375.527534,31502.07123,Maybe,146720.9307,16.50925054,442.8079853,97.28472633,371.3364497,80,Below_30,4,352.8634287,11,Public_or_other,Industry_or_other,138.5188849,0,Yes
Purples,7,247.182431,34992.41677,Healthcare,82.39414366,Yes,424.6954361,Yes,Male,By_16:00,0.065114938,0.313279882,715.6849154,5.381069416,63.88448472,3.923,6077,72.80185707,399.3709431,5045.696247,50067.58832,Yes,180366.2134,19.98426739,128.3816665,70.57093482,6881.189053,80,30-45,1,638.8184023,14,Foot_or_bicycle,Hightech,473.8300198,2,Yes
Pinks,1,347.4732645,81146.85253,Healthcare,115.8244215,No,700.6022691,No,Male,After_16:00,0.956307293,0.756567106,629.4410059,8.185817054,73.74428872,2.772,,23.68087992,646.7758657,8299.574423,74787.25782,Yes,490843.5395,25.43178849,249.0709482,83.60238757,13541.12104,80,Below_30,1,894.2226362,9,Motorcycle_or_truck,Industry_or_other,484.1282603,0,Yes
Blues,4,2127.278248,656442.7002,Healthcare,709.0927492,No,925.7501236,No,Male,After_16:00,0.772573834,0.568446177,698.9402547,7.788453863,62.20420555,9.522,4478,80.61817754,665.9528888,10589.40701,82335.86401,Maybe,857013.2913,25.80606302,463.7651378,62.4050857,503531.6197,80,45_and_up,0,981.5387168,10,Motorcycle_or_truck,Hightech,579.212209,0,Yes
Oranges,9,302.8238153,50740.43225,,100.9412718,No,502.6728053,No,Female,By_16:00,0.594363952,0.130182136,801.678455,8.99722686,38.49041394,3.796,8204,32.93321573,329.5545833,5685.837219,45286.2267,No,252679.9491,18.15363829,177.3280123,62.2663721,10300.08162,50,Below_30,1,572.4408042,7,Motorcycle_or_truck,Services_or_Retail,451.1487975,1,Yes
Yellows,6,-259.489156,-24581.54677,Environment,-86.49638532,Yes,284.1916073,Yes,Female,By_16:00,0.898296508,0.951901964,120.711684,6.129715235,14.35232898,6.899,7101,19.24242929,526.0060613,3893.928196,55956.2401,No,80764.86967,22.93482202,242.1724191,84.55813341,7405.128288,90,Below_30,2,698.4441349,13,Motorcycle_or_truck,Student_or_Unemployed,393.2390379,0,Yes
Purples,10,96.65600082,13604.26667,Financial,32.21866694,Yes,422.2479687,Yes,Male,By_16:00,0.456053974,0.442341474,622.1772793,5.406317171,46.87339365,1.194,8806,23.28060511,317.300018,4857.079723,44815.64284,Maybe,178293.3471,17.81291717,201.2404666,0.772118242,1080.261166,60,Below_30,2,594.1736377,12,Public_or_other,Public_Sector,532.7576492,0,Yes
Khakis,2,450.3048932,9353.885799,Environment,150.1016311,No,62.31701636,Yes,Male,By_16:00,0.351480116,0.579649971,237.657564,6.411750678,88.58893823,12.222,3778,81.62790157,247.0668231,1117.30381,23991.19562,Maybe,3883.410528,15.71835943,621.9509821,72.72057028,22690.60128,90,45_and_up,0,297.4279401,11,Car,Industry_or_other,137.6721954,0,No
Greys,6,72.8165773,11605.69423,Foreign_Affairs,24.27219243,Yes,478.1477513,Yes,Male,After_16:00,,0.353654291,167.743643,7.832309981,76.53443746,8.91,3090,78.6923836,389.3946857,5560.266885,49592.75405,Maybe,228625.2721,19.73308607,124.0000262,86.70425785,,40,Below_30,1,622.4584145,6,Motorcycle_or_truck,Hightech,448.3768445,0,No
Purples,2,624.925278,73403.43459,Healthcare,208.308426,No,352.3786147,Yes,Male,,0.432288588,0.595105097,338.9599323,4.825789328,,0.349,9651,26.80457148,395.2889644,4314.364076,,No,124170.6881,,184.5519737,1.730279205,43610.70877,80,30-45,1,622.9496842,14,Motorcycle_or_truck,Hightech,463.9035095,0,Yes
Khakis,5,551.3909587,44475.69608,Environment,183.7969862,No,241.9827277,Yes,Female,After_16:00,0.131336529,0.640253966,99.1032864,2.220853914,82.97384034,7.795,8205,96.06637433,306.9721585,3033.771594,29987.54782,No,58555.64051,17.52062095,547.6188924,49.89825282,33975.12914,90,45_and_up,4,329.083406,14,Public_or_other,Industry_or_other,57.2203811,0,No
Khakis,2,,20998.6176,Healthcare,332.2352477,No,63.20406321,Yes,Male,By_16:00,0.755488216,0.108808523,626.1835056,6.493569813,8.328243229,6.089,9911,40.06149892,342.3206577,,30448.77461,Maybe,3994.753606,18.50190957,621.8248748,87.85878746,110722.4951,80,Below_30,1,357.6405834,12,Foot_or_bicycle,Public_Sector,86.46317028,0,Yes
Greys,3,328.9916218,60876.14303,Military,109.6638739,No,555.1157445,No,Female,By_16:00,0.684356543,0.604471839,447.6260145,0.398141288,8.09408715,5.642,6358,96.46495259,681.7822868,6914.722018,75376.66249,Maybe,308153.4898,26.11096105,190.0067271,26.064163,12145.82912,,45_and_up,0,916.8789347,5,Foot_or_bicycle,Industry_or_other,495.5266043,0,Yes
Whites,6,466.4237016,79638.94368,Healthcare,155.4745672,Yes,512.2313258,No,Male,By_16:00,0.974885219,0.852561664,548.250187,9.849301253,99.73893017,6.197,3803,25.99720657,467.868565,6058.050388,57690.48606,No,262380.9311,21.63026965,34.45806386,43.9016642,24337.81561,80,30-45,2,723.4585002,9,Public_or_other,Public_Sector,502.3073183,0,No
Khakis,8,156.8420295,12127.63707,Education,52.28067651,No,231.9716936,Yes,Male,By_16:00,0.194170092,0.744585896,207.9806454,1.068584234,34.25131582,7.072,8928,34.54400506,364.5423602,3048.801657,33251.87895,No,53810.86665,19.09299244,577.8620704,32.95647942,2795.549813,100,Below_30,5,354.4368445,13,,Student_or_Unemployed,6.30310189,1,Yes
Reds,10,189.6992622,33100.11957,Other,63.23308741,Yes,523.4620184,No,Male,By_16:00,0.999214076,0.058916637,524.9301454,2.034239466,58.70479965,7.345,4655,37.69228079,478.3878924,6191.395969,62386.90476,Yes,274012.4848,21.8720802,164.7276173,99.73666132,4071.656431,50,30-45,1,813.7000672,10,Foot_or_bicycle,Public_Sector,661.6095245,0,No
Purples,2,335.3489168,50529.3057,Social,111.7829723,No,452.030436,Yes,Female,After_16:00,0.151617625,0.007576928,902.5086113,9.759848972,43.11448643,5.497,4503,26.54762089,419.831162,5359.966684,51229.03809,Maybe,204331.5151,20.48978189,114.9903824,98.13264192,12617.21586,70,30-45,3,639.5299528,10,Motorcycle_or_truck,Services_or_Retail,432.9577268,0,No
Khakis,4,280.2308699,16830.94708,Financial,93.41028996,Yes,180.1830086,Yes,Male,By_16:00,0.986294655,0.740004785,551.3138764,7.980313394,20.60596854,7.775,8225,24.18547999,187.4909186,2176.811923,22360.75223,No,32465.91659,13.69273233,545.880476,17.24513359,8828.89256,60,Below_30,1,280.2029015,12,Public_or_other,Public_Sector,186.8855479,2,Yes
Browns,5,901.740729,154386.3661,Social,300.580243,No,513.6277906,No,Female,By_16:00,0.762785523,0.919979194,688.154299,3.300069773,9.996739263,2.918,7082,13.17551327,482.5083874,6101.29468,59045.2161,Maybe,263813.5072,21.96607355,24.02778369,77.4465574,90659.06272,70,30-45,1,740.2479945,7,Car,Industry_or_other,509.2553337,0,Yes
Turquoises,6,159.5186222,7713.301817,Social,53.17287406,No,145.0608408,Yes,Female,By_16:00,0.960037348,0.38500856,930.2296108,4.772024532,17.53707721,11.696,4304,12.39180651,135.4201388,1721.448685,15973.71934,Yes,21042.64752,11.63701589,637.3017612,22.42308983,2890.52741,70,30-45,4,194.5162512,10,Public_or_other,Public_Sector,116.2640845,0,No
Purples,6,706.0940874,117659.0847,Social,235.3646958,Yes,499.9011611,Yes,Female,After_16:00,0.595325232,0.428478762,187.993377,7.661132065,14.10377293,4.877,5123,70.32971685,499.1364523,5997.284516,58555.87036,Maybe,249901.1709,22.34136192,59.7178719,9.273738973,55641.90473,70,Below_30,2,719.3571501,9,Foot_or_bicycle,Public_Sector,440.2884539,0,Yes
Greens,8,221.5709242,22914.22634,Financial,73.85697473,Yes,310.251353,Yes,Male,By_16:00,0.412873397,0.931688343,73.0974637,9.555265873,0.184593443,3.882,6118,83.12998789,499.9401863,4102.393903,59702.4847,Yes,96255.90207,22.35934226,228.6182648,55.81940671,5538.70969,60,30-45,2,794.7321028,11,Car,Public_Sector,627.5215997,0,Yes
Purples,4,774.5770579,106608.4913,Education,258.1923526,Yes,412.9033652,Yes,Male,By_16:00,0.915157137,0.030565844,830.0662683,0.937824142,11.42941229,4.987,5013,49.82491159,398.1610341,4925.35572,50496.77542,No,170489.189,19.95397289,134.1130736,96.98987321,66931.48331,100,45_and_up,4,652.3425604,15,Motorcycle_or_truck,Hightech,505.4145863,1,No
Turquoises,10,332.3615464,4842.839167,Healthcare,110.7871821,Yes,43.71299164,Yes,Female,By_16:00,0.902271939,0.079030915,459.2154429,4.49227558,7.243003463,8.329,7671,41.08625886,21.33354551,479.7970074,3388.32756,Maybe,1910.825638,4.618825122,805.0957302,45.67200399,12394.58691,80,45_and_up,2,43.97416537,14,Public_or_other,Hightech,40.80535049,1,Yes
Browns,9,483.2623522,50457.19451,Financial,161.0874507,Yes,313.2285866,Yes,Male,By_16:00,0.695924479,0.217862276,256.4347545,2.719259299,16.74243596,1.935,8065,70.10587009,390.0191464,3912.324158,46022.60645,Maybe,98112.14744,19.74890241,233.6014374,31.65877203,26120.25424,60,30-45,3,588.7789766,5,Car,Public_Sector,412.8777725,0,Yes
Pinks,1,555.2316323,131746.5269,Education,185.0772108,Yes,711.8462959,No,Male,By_16:00,0.407509846,0.48223734,714.6416861,2.631106931,85.31898567,,8671,77.87738713,639.701205,8397.865369,74150.04865,No,506725.149,25.29231514,255.224344,99.27297249,34448.65115,100,30-45,0,883.2758276,9,Car,Hightech,472.7202269,2,No
Reds,9,257.2216989,43015.6693,Foreign_Affairs,85.7405663,No,501.6956519,No,Female,By_16:00,0.203350394,0.927685919,811.5658506,7.041586237,56.07320713,7.615,4385,,403.8109581,5824.578435,54866.99011,Yes,251698.5272,20.0950481,146.2418268,35.91943444,7447.185275,40,45_and_up,1,718.6708922,7,Car,Hightech,610.1429294,0,No
Khakis,2,227.6911777,6117.45513,Education,75.89705924,No,80.60200476,Yes,Male,By_16:00,,0.962120115,966.7160669,5.592329113,80.49738398,12.887,3113,51.27914266,139.094289,1084.208626,13717.62293,No,6496.683171,11.79382419,711.2831637,9.223701712,5846.260661,100,30-45,1,159.763446,12,Car,Public_Sector,53.03677069,0,Yes
